"","RoomTemp","MilkTemp","Time"
"1",22.1,4,1
"2",22.1,4.1558144655837,2
"3",22.1,4.31028759704115,3
"4",22.1,4.46343094129279,4
"5",22.1,4.61525594585702,5
"6",22.1,4.76577395970586,6
"7",22.1,4.91499623411335,7
"8",22.1,5.06293392349652,8
"9",22.1,5.20959808624926,9
"10",22.1,5.35499968556887,10
"11",22.1,5.49914959027561,11
"12",22.1,5.64205857562512,12
"13",22.1,5.7837373241139,13
"14",22.1,5.92419642627779,14
"15",22.1,6.06344638148367,15
"16",22.1,6.20149759871425,16
"17",22.1,6.33836039734616,17
"18",22.1,6.47404500792132,18
"19",22.1,6.60856157291169,19
"20",22.1,6.74192014747741,20
"21",22.1,6.87413070021843,21
"22",22.1,7.00520311391969,22
"23",22.1,7.1351471862898,23
"24",22.1,7.26397263069351,24
"25",22.1,7.39168907687768,25
"26",22.1,7.51830607169123,26
"27",22.1,7.64383307979866,27
"28",22.1,7.76827948438761,28
"29",22.1,7.89165458787021,29
"30",22.1,8.01396761257848,30
"31",22.1,8.13522770145366,31
"32",22.1,8.25544391872968,32
"33",22.1,8.37462525061071,33
"34",22.1,8.49278060594287,34
"35",22.1,8.60991881688018,35
"36",22.1,8.72604863954474,36
"37",22.1,8.8411787546813,37
"38",22.1,8.95531776830611,38
"39",22.1,9.06847421235025,39
"40",22.1,9.18065654529737,40
"41",22.1,9.29187315281598,41
"42",22.1,9.40213234838626,42
"43",22.1,9.51144237392155,43
"44",22.1,9.61981140038437,44
"45",22.1,9.72724752839724,45
"46",22.1,9.83375878884819,46
"47",22.1,9.93935314349108,47
"48",22.1,10.0440384855408,48
"49",22.1,10.147822640263,49
"50",22.1,10.2507133655597,50
"51",22.1,10.3527183525482,51
"52",22.1,10.4538452261371,52
"53",22.1,10.5541015455954,53
"54",22.1,10.6534948051179,54
"55",22.1,10.7520324343854,55
"56",22.1,10.84972179912,56
"57",22.1,10.9465702016359,57
"58",22.1,11.042584881385,58
"59",22.1,11.1377730154979,59
"60",22.1,11.232141719321,60
"61",22.1,11.3256980469477,61
"62",22.1,11.4184489917461,62
"63",22.1,11.5104014868818,63
"64",22.1,11.6015624058358,64
"65",22.1,11.6919385629186,65
"66",22.1,11.7815367137795,66
"67",22.1,11.8703635559114,67
"68",22.1,11.9584257291518,68
"69",22.1,12.0457298161788,69
"70",22.1,12.1322823430035,70
"71",22.1,12.2180897794573,71
"72",22.1,12.3031585396761,72
"73",22.1,12.3874949825793,73
"74",22.1,12.4711054123455,74
"75",22.1,12.5539960788835,75
"76",22.1,12.6361731782994,76
"77",22.1,12.7176428533602,77
"78",22.1,12.7984111939524,78
"79",22.1,12.8784842375377,79
"80",22.1,12.957867969604,80
"81",22.1,13.0365683241129,81
"82",22.1,13.1145911839435,82
"83",22.1,13.1919423813316,83
"84",22.1,13.2686276983062,84
"85",22.1,13.3446528671217,85
"86",22.1,13.4200235706857,86
"87",22.1,13.4947454429848,87
"88",22.1,13.5688240695048,88
"89",22.1,13.642264987649,89
"90",22.1,13.7150736871517,90
"91",22.1,13.7872556104885,91
"92",22.1,13.8588161532832,92
"93",22.1,13.9297606647116,93
"94",22.1,14.0000944479005,94
"95",22.1,14.0698227603247,95
"96",22.1,14.1389508142,96
"97",22.1,14.2074837768724,97
"98",22.1,14.2754267712049,98
"99",22.1,14.3427848759599,99
"100",22.1,14.4095631261792,100
"101",22.1,14.4757665135604,101
"102",22.1,14.5413999868297,102
"103",22.1,14.6064684521122,103
"104",22.1,14.6709767732983,104
"105",22.1,14.7349297724076,105
"106",22.1,14.7983322299489,106
"107",22.1,14.8611888852782,107
"108",22.1,14.9235044369524,108
"109",22.1,14.9852835430806,109
"110",22.1,15.0465308216725,110
"111",22.1,15.1072508509837,111
"112",22.1,15.1674481698574,112
"113",22.1,15.2271272780643,113
"114",22.1,15.2862926366385,114
"115",22.1,15.3449486682112,115
"116",22.1,15.4030997573413,116
"117",22.1,15.4607502508428,117
"118",22.1,15.5179044581102,118
"119",22.1,15.5745666514407,119
"120",22.1,15.6307410663527,120
"121",22.1,15.6864319019035,121
"122",22.1,15.7416433210023,122
"123",22.1,15.7963794507221,123
"124",22.1,15.8506443826077,124
"125",22.1,15.9044421729815,125
"126",3.71,15.7994659028006,126
"127",3.71,15.6953933244118,127
"128",3.71,15.5922166583536,128
"129",3.71,15.4899281921342,129
"130",3.71,15.3885202796551,130
"131",3.71,15.2879853406395,131
"132",3.71,15.1883158600656,132
"133",3.71,15.0895043876049,133
"134",3.71,14.9915435370656,134
"135",3.71,14.8944259858398,135
"136",3.71,14.7981444743567,136
"137",3.71,14.7026918055397,137
"138",3.71,14.6080608442687,138
"139",3.71,14.5142445168461,139
"140",3.71,14.4212358104689,140
"141",3.71,14.3290277727037,141
"142",3.71,14.2376135109677,142
"143",3.71,14.1469861920128,143
"144",3.71,14.0571390414154,144
"145",3.71,13.9680653430696,145
"146",3.71,13.8797584386855,146
"147",3.71,13.7922117272911,147
"148",3.71,13.7054186647392,148
"149",3.71,13.6193727632181,149
"150",3.71,13.5340675907667,150
"151",3.71,13.4494967707935,151
"152",3.71,13.3656539816004,152
"153",3.71,13.2825329559096,153
"154",3.71,13.2001274803954,154
"155",3.71,13.1184313952197,155
"156",3.71,13.0374385935718,156
"157",3.71,12.9571430212115,157
"158",3.71,12.8775386760167,158
"159",3.71,12.7986196075348,159
"160",3.71,12.720379916538,160
"161",3.71,12.6428137545822,161
"162",3.71,12.5659153235695,162
"163",3.71,12.4896788753156,163
"164",3.71,12.4140987111192,164
"165",3.71,12.3391691813368,165
"166",3.71,12.26488468496,166
"167",3.71,12.1912396691966,167
"168",3.71,12.1182286290561,168
"169",3.71,12.0458461069377,169
"170",3.71,11.9740866922228,170
"171",3.71,11.90294502087,171
"172",3.71,11.8324157750145,172
"173",3.71,11.7624936825708,173
"174",3.71,11.6931735168378,174
"175",3.71,11.6244500961092,175
"176",3.71,11.5563182832852,176
"177",3.71,11.4887729854891,177
"178",3.71,11.4218091536863,178
"179",3.71,11.355421782307,179
"180",3.71,11.2896059088721,180
"181",3.71,11.224356613622,181
"182",3.71,11.1596690191493,182
"183",3.71,11.0955382900336,183
"184",3.71,11.0319596324806,184
"185",3.71,10.9689282939634,185
"186",3.71,10.9064395628676,186
"187",3.71,10.8444887681387,187
"188",3.71,10.7830712789331,188
"189",3.71,10.7221825042722,189
"190",3.71,10.6618178926988,190
"191",3.71,10.6019729319372,191
"192",3.71,10.5426431485555,192
"193",3.71,10.483824107632,193
"194",3.71,10.4255114124227,194
"195",3.71,10.3677007040333,195
"196",3.71,10.3103876610932,196
"197",3.71,10.2535679994325,197
"198",3.71,10.1972374717617,198
"199",3.71,10.1413918673541,199
"200",3.71,10.0860270117314,200
"201",3.71,10.0311387663513,201
"202",3.71,9.97672302829828,202
"203",3.71,9.92277572997699,203
"204",3.71,9.86929283880805,204
"205",3.71,9.8162703569267,205
"206",3.71,9.76370432088393,206
"207",3.71,9.71159080135022,207
"208",3.71,9.6599259028218,208
"209",3.71,9.60870576332949,209
"210",3.71,9.55792655415,210
"211",3.71,9.50758447951975,211
"212",3.71,9.45767577635109,212
"213",3.71,9.40819671395106,213
"214",3.71,9.35914359374249,214
"215",3.71,9.31051274898754,215
"216",3.71,9.26230054451361,216
"217",3.71,9.21450337644159,217
"218",3.71,9.16711767191651,218
"219",3.71,9.12013988884043,219
"220",3.71,9.07356651560769,220
"221",3.71,9.02739407084238,221
"222",3.71,8.98161910313817,222
"223",3.71,8.93623819080025,223
"224",3.71,8.89124794158961,224
"225",3.71,8.84664499246942,225
"226",3.71,8.80242600935368,226
"227",3.71,8.75858768685799,227
"228",3.71,8.71512674805246,228
"229",3.71,8.67203994421674,229
"230",3.71,8.62932405459723,230
"231",3.71,8.58697588616629,231
"232",3.71,8.54499227338355,232
"233",3.71,8.50337007795931,233
"234",3.71,8.46210618861997,234
"235",3.71,8.4211975208754,235
"236",3.71,8.38064101678841,236
"237",3.71,8.34043364474619,237
"238",3.71,8.30057239923365,238
"239",3.71,8.2610543006088,239
"240",3.71,8.22187639487997,240
"241",3.71,8.18303575348506,241
"242",3.71,8.14452947307257,242
"243",3.71,8.10635467528461,243
"244",3.71,8.06850850654175,244
"245",3.71,8.03098813782966,245
"246",3.71,7.9937907644877,246
"247",3.71,7.95691360599925,247
"248",3.71,7.92035390578384,248
"249",3.71,7.88410893099113,249
"250",3.71,7.84817597229663,250
"251",3.71,7.81255234369913,251
"252",3.71,7.77723538231998,252
"253",3.71,7.74222244820399,253
"254",3.71,7.70751092412214,254
"255",3.71,7.67309821537589,255
"256",3.71,7.63898174960327,256
"257",3.71,7.60515897658656,257
"258",3.71,7.57162736806167,258
"259",3.71,7.53838441752919,259
"260",3.71,7.50542764006696,260
"261",3.71,7.47275457214439,261
"262",3.71,7.44036277143824,262
"263",3.71,7.40824981665012,263
"264",3.71,7.37641330732546,264
"265",3.71,7.34485086367408,265
"266",3.71,7.31356012639232,266
"267",3.71,7.28253875648666,267
"268",3.71,7.25178443509887,268
"269",3.71,7.2212948633327,269
"270",3.71,7.19106776208204,270
"271",3.71,7.16110087186052,271
"272",3.71,7.13139195263266,272
"273",3.71,7.10193878364637,273
"274",3.71,7.072739163267,274
"275",3.71,7.04379090881276,275
"276",3.71,7.01509185639152,276
"277",3.71,6.98663986073911,277
"278",3.71,6.95843279505892,278
"279",3.71,6.93046855086297,279
"280",3.71,6.90274503781425,280
"281",3.71,6.87526018357049,281
"282",3.71,6.84801193362926,282
"283",3.71,6.82099825117436,283
"284",3.71,6.79421711692361,284
"285",3.71,6.76766652897789,285
"286",3.71,6.74134450267148,286
"287",3.71,6.71524907042376,287
"288",3.71,6.68937828159205,288
"289",3.71,6.66373020232586,289
"290",3.71,6.63830291542233,290
"291",3.71,6.6130945201829,291
"292",3.71,6.58810313227123,292
"293",3.71,6.56332688357236,293
"294",3.71,6.53876392205305,294
"295",3.71,6.51441241162337,295
"296",3.71,6.49027053199943,296
"297",3.71,6.4663364785673,297
"298",3.71,6.44260846224814,298
"299",3.71,6.41908470936445,299
"300",3.71,6.39576346150751,300
"301",3.71,6.37264297540591,301
"302",3.71,6.34972152279524,302
"303",3.71,6.32699739028894,303
"304",3.71,6.30446887925016,304
"305",3.71,6.28213430566486,305
"306",3.71,6.25999200001588,306
"307",3.71,6.23804030715813,307
"308",3.71,6.21627758619493,308
"309",3.71,6.1947022103553,309
"310",3.71,6.17331256687236,310
"311",3.71,6.15210705686281,311
"312",3.71,6.13108409520738,312
"313",3.71,6.11024211043236,313
"314",3.71,6.08957954459211,314
"315",3.71,6.06909485315263,315
"316",3.71,6.0487865048761,316
"317",3.71,6.0286529817064,317
"318",3.71,6.00869277865564,318
"319",3.71,5.9889044036917,319
"320",3.71,5.96928637762664,320
"321",3.71,5.94983723400618,321
"322",3.71,5.93055551900004,322
"323",3.71,5.9114397912933,323
"324",3.71,5.89248862197866,324
"325",3.71,5.87370059444959,325
"326",3.71,5.85507430429449,326
"327",3.71,5.83660835919168,327
"328",3.71,5.81830137880531,328
"329",3.71,5.80015199468222,329
"330",3.71,5.78215885014961,330
"331",3.71,5.76432060021367,331
"332",3.71,5.74663591145898,332
"333",3.71,5.72910346194889,333
"334",3.71,5.7117219411267,334
"335",3.71,5.69449004971765,335
"336",3.71,5.67740649963185,336
"337",3.71,5.66047001386798,337
"338",3.71,5.64367932641782,338
"339",3.71,5.62703318217163,339
"340",3.71,5.61053033682432,340
"341",3.71,5.59416955678245,341
"342",3.71,5.577949619072,342
"343",3.71,5.56186931124697,343
"344",3.71,5.54592743129875,344
"345",3.71,5.53012278756625,345
"346",3.71,5.51445419864684,346
"347",3.71,5.49892049330803,347
"348",3.71,5.48352051039994,348
"349",3.71,5.46825309876846,349
"350",3.71,5.45311711716926,350
"351",3.71,5.43811143418244,351
"352",3.71,5.42323492812795,352
"353",3.71,5.40848648698179,353
"354",3.71,5.39386500829282,354
"355",3.71,5.37936939910043,355
"356",3.71,5.36499857585278,356
"357",3.71,5.3507514643258,357
"358",3.71,5.33662699954295,358
"359",3.71,5.32262412569556,359
"360",3.71,5.30874179606392,360
"361",3.71,5.29497897293906,361
"362",3.71,5.28133462754514,362
"363",3.71,5.26780773996259,363
"364",3.71,5.25439729905185,364
"365",3.71,5.24110230237778,365
"366",3.71,5.22792175613474,366
"367",3.71,5.21485467507231,367
"368",3.71,5.20190008242162,368
"369",3.71,5.18905700982235,369
"370",3.71,5.17632449725034,370
"371",3.71,5.16370159294585,371
"372",3.71,5.15118735334237,372
"373",3.71,5.13878084299612,373
"374",3.71,5.12648113451614,374
"375",3.71,5.11428730849492,375
"376",3.71,5.10219845343972,376
"377",3.71,5.09021366570441,377
"378",3.71,5.07833204942192,378
"379",3.71,5.06655271643729,379
"380",3.71,5.05487478624128,380
"381",3.71,5.04329738590453,381
"382",3.71,5.03181965001233,382
"383",3.71,5.02044072059992,383
"384",3.71,5.00915974708835,384
"385",3.71,4.99797588622092,385
"386",3.71,4.98688830200014,386
"387",3.71,4.97589616562521,387
"388",3.71,4.9649986554301,388
"389",3.71,4.95419495682214,389
"390",3.71,4.94348426222108,390
"391",3.71,4.93286577099877,391
"392",3.71,4.92233868941928,392
"393",3.71,4.91190223057959,393
"394",3.71,4.90155561435077,394
"395",3.71,4.89129806731965,395
"396",3.71,4.88112882273101,396
"397",3.71,4.87104712043026,397
"398",3.71,4.86105220680665,398
"399",3.71,4.8511433347369,399
"400",3.71,4.84131976352936,400
"401",3.71,4.83158075886866,401
"402",3.71,4.82192559276081,402
"403",3.71,4.81235354347878,403
"404",3.71,4.80286389550853,404
"405",3.71,4.79345593949558,405
"406",3.71,4.78412897219194,406
"407",3.71,4.77488229640354,407
"408",3.71,4.76571522093814,408
"409",3.71,4.75662706055366,409
"410",3.71,4.74761713590694,410
"411",3.71,4.73868477350298,411
"412",3.71,4.72982930564455,412
"413",3.71,4.72105007038236,413
"414",3.71,4.71234641146551,414
"415",3.71,4.70371767829246,415
"416",3.71,4.6951632258624,416
"417",3.71,4.68668241472701,417
"418",3.71,4.67827461094272,418
"419",3.71,4.66993918602325,419
"420",3.71,4.6616755168927,420
"421",3.71,4.6534829858389,421
"422",3.71,4.64536098046731,422
"423",3.71,4.63730889365519,423
"424",3.71,4.62932612350625,424
"425",3.71,4.62141207330562,425
"426",3.71,4.61356615147531,426
"427",3.71,4.60578777152992,427
"428",3.71,4.59807635203283,428
