"","RoomTemp","MilkTemp","Time"
"1",22.1,4,1
"2",22.1,4.21916948563721,2
"3",22.1,4.43568508931671,3
"4",22.1,4.6495789463945,4
"5",22.1,4.86088280310563,5
"6",22.1,5.06962802127595,6
"7",22.1,5.27584558297691,7
"8",22.1,5.47956609512386,8
"9",22.1,5.68081979401883,9
"10",22.1,5.87963654983814,10
"11",22.1,6.07604587106579,11
"12",22.1,6.27007690887312,12
"13",22.1,6.46175846144543,13
"14",22.1,6.65111897825622,14
"15",22.1,6.8381865642897,15
"16",22.1,7.02298898421211,16
"17",22.1,7.20555366649259,17
"18",22.1,7.38590770747413,18
"19",22.1,7.5640778753952,19
"20",22.1,7.74009061436272,20
"21",22.1,7.91397204827691,21
"22",22.1,8.08574798470864,22
"23",22.1,8.25544391872972,23
"24",22.1,8.42308503669698,24
"25",22.1,8.5886962199904,25
"26",22.1,8.75230204870602,26
"27",22.1,8.91392680530414,27
"28",22.1,9.07359447821331,28
"29",22.1,9.23132876539075,29
"30",22.1,9.38715307783957,30
"31",22.1,9.54109054308346,31
"32",22.1,9.6931640085993,32
"33",22.1,9.84339604520816,33
"34",22.1,9.99180895042533,34
"35",22.1,10.1384247517697,35
"36",22.1,10.2832652100329,36
"37",22.1,10.4263518225096,37
"38",22.1,10.5677058261876,38
"39",22.1,10.7073482008998,39
"40",22.1,10.8452996724386,40
"41",22.1,10.9815807156316,41
"42",3.71,10.9189830657335,42
"43",3.71,10.8569242898335,43
"44",3.71,10.7953997490165,44
"45",3.71,10.7344048443016,45
"46",3.71,10.6739350162984,46
"47",3.71,10.6139857448661,47
"48",3.71,10.5545525487759,48
"49",3.71,10.4956309853755,49
"50",3.71,10.4372166502576,50
"51",3.71,10.3793051769302,51
"52",3.71,10.3218922364905,52
"53",3.71,10.2649735373012,53
"54",3.71,10.2085448246698,54
"55",3.71,10.1526018805301,55
"56",3.71,10.0971405231277,56
"57",3.71,10.0421566067068,57
"58",3.71,9.98764602120034,58
"59",3.71,9.93360469192315,59
"60",3.71,9.88002857926701,60
"61",3.71,9.8269136783988,61
"62",3.71,9.77425601896115,62
"63",3.71,9.72205166477567,63
"64",3.71,9.67029671354868,64
"65",3.71,9.61898729657952,65
"66",3.71,9.56811957847137,66
"67",3.71,9.51768975684458,67
"68",3.71,9.46769406205239,68
"69",3.71,9.41812875689918,69
"70",3.71,9.3689901363611,70
"71",3.71,9.32027452730913,71
"72",3.71,9.27197828823452,72
"73",3.71,9.22409780897654,73
"74",3.71,9.17662951045268,74
"75",3.71,9.12956984439106,75
"76",3.71,9.08291529306524,76
"77",3.71,9.03666236903124,77
"78",3.71,8.99080761486685,78
"79",3.71,8.94534760291322,79
"80",3.71,8.90027893501858,80
"81",3.71,8.85559824228432,81
"82",3.71,8.81130218481305,82
"83",3.71,8.76738745145904,83
"84",3.71,8.72385075958065,84
"85",3.71,8.68068885479499,85
"86",3.71,8.63789851073462,86
"87",3.71,8.59547652880639,87
"88",3.71,8.55341973795238,88
"89",3.71,8.51172499441279,89
"90",3.71,8.470389181491,90
"91",3.71,8.42940920932059,91
"92",3.71,8.38878201463434,92
"93",3.71,8.34850456053529,93
"94",3.71,8.30857383626969,94
